time	count
6834442.00	1.00
6834456.00	0.00
6834512.00	1.00
6834525.00	0.00
6834581.00	1.00
6834594.00	0.00
6834650.00	1.00
6834663.00	0.00
6834719.00	1.00
6834732.00	0.00
6834788.00	1.00
6834801.00	0.00
6834860.00	1.00
6834879.00	0.00
6834938.00	1.00
6835412.00	0.00
6835484.00	1.00
6835502.00	0.00
6835562.00	1.00
6835576.00	0.00
6835634.00	1.00
6835647.00	0.00
6835703.00	1.00
6835716.00	0.00
6835772.00	1.00
6835785.00	0.00
6835841.00	1.00
6835854.00	0.00
6835910.00	1.00
6835923.00	0.00
6835985.00	1.00
6835999.00	0.00
6836054.00	1.00
6836068.00	0.00
6836123.00	1.00
6836137.00	0.00
6836191.00	1.00
6836204.00	0.00
6836258.00	1.00
6836271.00	0.00
6836326.00	1.00
6836340.00	0.00
6836394.00	1.00
6836407.00	0.00
6836462.00	1.00
6836475.00	0.00
6836533.00	1.00
6836552.00	0.00
6836609.00	1.00
6837083.00	0.00
6837162.00	1.00
6837179.00	0.00
6837239.00	1.00
6837252.00	0.00
6837309.00	1.00
6837322.00	0.00
6837377.00	1.00
6837390.00	0.00
6837446.00	1.00
6837458.00	0.00
6837514.00	1.00
6837527.00	0.00
6837582.00	1.00
6837595.00	0.00
6837650.00	1.00
6837663.00	0.00
6837734.00	1.00
6837747.00	0.00
6837803.00	1.00
6837816.00	0.00
6837871.00	1.00
6837884.00	0.00
6837940.00	1.00
6837959.00	0.00
6838017.00	1.00
6838030.00	0.00
6838085.00	1.00
6838098.00	0.00
6838153.00	1.00
6838166.00	0.00
6838235.00	1.00
6838255.00	0.00
6838315.00	1.00
6838785.00	0.00
6838863.00	1.00
6838881.00	0.00
6838948.00	1.00
6838963.00	0.00
6839022.00	1.00
6839036.00	0.00
6839094.00	1.00
6839107.00	0.00
6839164.00	1.00
6839177.00	0.00
6839233.00	1.00
6839246.00	0.00
6839301.00	1.00
6839315.00	0.00
6839370.00	1.00
6839383.00	0.00
6839438.00	1.00
6839452.00	0.00
6839510.00	1.00
6839523.00	0.00
6839580.00	1.00
6839592.00	0.00
6839648.00	1.00
6839661.00	0.00
6839717.00	1.00
6839730.00	0.00
6839786.00	1.00
6839799.00	0.00
6839854.00	1.00
6839867.00	0.00
6839925.00	1.00
6839949.00	0.00
6840010.00	1.00
6840473.00	0.00
6840551.00	1.00
6840569.00	0.00
6840628.00	1.00
6840643.00	0.00
6840700.00	1.00
6840713.00	0.00
6840770.00	1.00
6840783.00	0.00
6840839.00	1.00
6840852.00	0.00
6840908.00	1.00
6840921.00	0.00
6840985.00	1.00
6840998.00	0.00
6841055.00	1.00
6841068.00	0.00
6841124.00	1.00
6841137.00	0.00
6841194.00	1.00
6841207.00	0.00
6841262.00	1.00
6841275.00	0.00
6841331.00	1.00
6841344.00	0.00
6841399.00	1.00
6841413.00	0.00
6841468.00	1.00
6841482.00	0.00
6841537.00	1.00
6841550.00	0.00
6841607.00	1.00
6841627.00	0.00
6841684.00	1.00
6842156.00	0.00
6842227.00	1.00
6842244.00	0.00
6842303.00	1.00
6842317.00	0.00
6842374.00	1.00
6842387.00	0.00
6842443.00	1.00
6842457.00	0.00
6842513.00	1.00
6842525.00	0.00
6842581.00	1.00
6842595.00	0.00
6842650.00	1.00
6842663.00	0.00
6842719.00	1.00
6842733.00	0.00
6842788.00	1.00
6842801.00	0.00
